Qualtrics.RID,Block,Choice.Task,Alternative,Chosen.Alternative,Choice.Binary,chemical,training,support,cost,Demo_Age,Demo_Gender,Demo_Education,Demo_Education.Text,Farm_Land.Size,Farm_Tenure,Farm_Tenure.Text,Baseline_Fert.kg,Baseline_Herbicide,RecordedDate,Consent
R_cOrbpOJct52hdpI,2,13,1,3,0,3,1,2,22,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,13,2,3,0,1,2,1,84,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,13,3,3,1,0,0,0,0,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,14,1,1,1,3,3,1,22,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,14,2,1,0,1,2,3,84,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,14,3,1,0,0,0,0,0,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,15,1,1,1,3,1,3,113,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,15,2,1,0,2,3,2,11,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,15,3,1,0,0,0,0,0,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,16,1,1,1,2,1,1,84,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,16,2,1,0,1,3,2,22,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,16,3,1,0,0,0,0,0,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,9,1,3,0,1,3,1,113,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,9,2,3,0,2,2,3,11,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cOrbpOJct52hdpI,2,9,3,3,1,0,0,0,0,NA,1,3,NA,NA,4,Faucibus tempor dignissim vehicula auctor. Ac molestie dolor! Erat praesent. Ullamcorper fermentum arcu.,NA,NA,2026-07-15T13:31:04Z,1
R_cRX1bAH9hsaSsVU,1,1,1,6,0,1,2,1,84,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,1,2,6,0,2,3,3,56,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,1,3,6,0,0,0,0,0,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,2,1,3,0,2,3,3,56,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,2,2,3,0,3,2,2,56,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,2,3,3,1,0,0,0,0,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,3,1,3,0,3,2,1,113,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,3,2,3,0,1,1,3,22,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,3,3,3,1,0,0,0,0,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,4,1,1,1,2,2,2,84,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,4,2,1,0,1,3,1,56,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,4,3,1,0,0,0,0,0,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,5,1,2,0,1,2,2,11,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,5,2,2,1,2,1,1,11,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,5,3,2,0,0,0,0,0,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,6,1,1,1,3,2,3,22,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,6,2,1,0,2,1,2,113,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,6,3,1,0,0,0,0,0,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,7,1,2,0,3,3,2,56,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,7,2,2,1,2,2,1,84,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,7,3,2,0,0,0,0,0,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,8,1,3,0,1,1,2,56,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,8,2,3,0,3,3,3,22,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cRX1bAH9hsaSsVU,1,8,3,3,1,0,0,0,0,NA,2,5,NA,6,4,"Blandit, ultrices sodales sodales quis, non ligula. Ultricies mattis euismod culpa nunc.",NA,NA,2026-07-30T22:54:09Z,1
R_cSKHVgcvfG7TNOe,1,1,1,6,0,1,2,1,84,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,1,2,6,0,2,3,3,56,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,1,3,6,0,0,0,0,0,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,2,1,3,0,2,3,3,56,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,2,2,3,0,3,2,2,56,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,2,3,3,1,0,0,0,0,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,3,1,1,1,3,2,1,113,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,3,2,1,0,1,1,3,22,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,3,3,1,0,0,0,0,0,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,4,1,2,0,2,2,2,84,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,4,2,2,1,1,3,1,56,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,4,3,2,0,0,0,0,0,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,5,1,2,0,1,2,2,11,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,5,2,2,1,2,1,1,11,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,5,3,2,0,0,0,0,0,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,6,1,1,1,3,2,3,22,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,6,2,1,0,2,1,2,113,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,6,3,1,0,0,0,0,0,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,7,1,1,1,3,3,2,56,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,7,2,1,0,2,2,1,84,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,7,3,1,0,0,0,0,0,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,8,1,3,0,1,1,2,56,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,8,2,3,0,3,3,3,22,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSKHVgcvfG7TNOe,1,8,3,3,1,0,0,0,0,NA,1,1,NA,6,2,NA,NA,NA,2026-07-30T22:53:41Z,1
R_cSx2tAaIjE6EDps,2,10,1,1,1,2,3,3,113,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,10,2,1,0,3,1,1,11,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,10,3,1,0,0,0,0,0,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,11,1,1,1,2,3,1,11,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,11,2,1,0,3,1,3,113,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,11,3,1,0,0,0,0,0,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,12,1,2,0,1,1,3,11,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,12,2,2,1,3,3,2,113,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,12,3,2,0,0,0,0,0,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,13,1,2,0,3,1,2,22,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,13,2,2,1,1,2,1,84,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,13,3,2,0,0,0,0,0,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,14,1,2,0,3,3,1,22,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,14,2,2,1,1,2,3,84,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,14,3,2,0,0,0,0,0,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,15,1,3,0,3,1,3,113,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,15,2,3,0,2,3,2,11,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,15,3,3,1,0,0,0,0,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,16,1,1,1,2,1,1,84,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,16,2,1,0,1,3,2,22,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,16,3,1,0,0,0,0,0,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,9,1,2,0,1,3,1,113,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,9,2,2,1,2,2,3,11,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cSx2tAaIjE6EDps,2,9,3,2,0,0,0,0,0,NA,2,2,NA,6,3,NA,NA,NA,2026-07-30T22:54:05Z,1
R_cVlTjPFBiL5XO18,1,1,1,5,0,1,2,1,84,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,1,2,5,0,2,3,3,56,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,1,3,5,0,0,0,0,0,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,2,1,3,0,2,3,3,56,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,2,2,3,0,3,2,2,56,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,2,3,3,1,0,0,0,0,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,3,1,3,0,3,2,1,113,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,3,2,3,0,1,1,3,22,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,3,3,3,1,0,0,0,0,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,4,1,1,1,2,2,2,84,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,4,2,1,0,1,3,1,56,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,4,3,1,0,0,0,0,0,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,5,1,2,0,1,2,2,11,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,5,2,2,1,2,1,1,11,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,5,3,2,0,0,0,0,0,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,6,1,2,0,3,2,3,22,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,6,2,2,1,2,1,2,113,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,6,3,2,0,0,0,0,0,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,7,1,3,0,3,3,2,56,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,7,2,3,0,2,2,1,84,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,7,3,3,1,0,0,0,0,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,8,1,1,1,1,1,2,56,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,8,2,1,0,3,3,3,22,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cVlTjPFBiL5XO18,1,8,3,1,0,0,0,0,0,NA,2,7,"Ipsum rhoncus nulla luctus nibh praesent lectus accumsan ridiculus dui magnis culpa purus, aenean.",NA,3,NA,NA,NA,2026-07-15T13:31:08Z,1
R_cXUMhbJmH2cDayW,2,10,1,3,0,2,3,3,113,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,10,2,3,0,3,1,1,11,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,10,3,3,1,0,0,0,0,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,11,1,3,0,2,3,1,11,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,11,2,3,0,3,1,3,113,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,11,3,3,1,0,0,0,0,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,12,1,1,1,1,1,3,11,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,12,2,1,0,3,3,2,113,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,12,3,1,0,0,0,0,0,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,13,1,1,1,3,1,2,22,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,13,2,1,0,1,2,1,84,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,13,3,1,0,0,0,0,0,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,14,1,1,1,3,3,1,22,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,14,2,1,0,1,2,3,84,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,14,3,1,0,0,0,0,0,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,15,1,2,0,3,1,3,113,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,15,2,2,1,2,3,2,11,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,15,3,2,0,0,0,0,0,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,16,1,2,0,2,1,1,84,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,16,2,2,1,1,3,2,22,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,16,3,2,0,0,0,0,0,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,9,1,2,0,1,3,1,113,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,9,2,2,1,2,2,3,11,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cXUMhbJmH2cDayW,2,9,3,2,0,0,0,0,0,NA,3,4,NA,NA,2,NA,NA,NA,2026-07-15T13:31:10Z,1
R_cYzM300ICTmVIbk,2,10,1,3,0,2,3,3,113,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
R_cYzM300ICTmVIbk,2,10,2,3,0,3,1,1,11,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
R_cYzM300ICTmVIbk,2,10,3,3,1,0,0,0,0,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
R_cYzM300ICTmVIbk,2,11,1,2,0,2,3,1,11,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
R_cYzM300ICTmVIbk,2,11,2,2,1,3,1,3,113,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
R_cYzM300ICTmVIbk,2,11,3,2,0,0,0,0,0,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
R_cYzM300ICTmVIbk,2,12,1,2,0,1,1,3,11,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
R_cYzM300ICTmVIbk,2,12,2,2,1,3,3,2,113,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
R_cYzM300ICTmVIbk,2,12,3,2,0,0,0,0,0,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
R_cYzM300ICTmVIbk,2,13,1,1,1,3,1,2,22,NA,1,3,NA,4,1,NA,NA,NA,2026-07-30T22:53:54Z,1
